2015-08-19 18:26:18.153 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization started
2015-08-19 19:50:56.243 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.ContentCount]; using defaults.
2015-08-19 19:50:56.250 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.core.entity.CmsRole]; using defaults.
2015-08-19 19:50:56.263 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.assist.CmsSiteAccess]; using defaults.
2015-08-19 19:50:56.280 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.assist.CmsJobApply]; using defaults.
2015-08-19 19:50:56.288 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.assist.CmsScoreItem]; using defaults.
2015-08-19 19:50:56.298 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.assist.CmsUserMenu]; using defaults.
2015-08-19 19:50:56.302 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.core.entity.CmsUserExt]; using defaults.
2015-08-19 19:50:56.308 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.assist.CmsSiteAccessPages]; using defaults.
2015-08-19 19:50:56.335 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.assist.CmsGuestbookCtg]; using defaults.
2015-08-19 19:50:56.338 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.ContentTag]; using defaults.
2015-08-19 19:50:56.342 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.ChannelExt]; using defaults.
2015-08-19 19:50:56.359 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.core.entity.CmsUser]; using defaults.
2015-08-19 19:50:56.372 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.assist.CmsSiteAccessStatistic]; using defaults.
2015-08-19 19:50:56.379 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.assist.CmsComment]; using defaults.
2015-08-19 19:50:56.389 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.assist.CmsKeyword]; using defaults.
2015-08-19 19:50:56.394 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.ContentTxt]; using defaults.
2015-08-19 19:50:56.403 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.assist.CmsSensitivity]; using defaults.
2015-08-19 19:50:56.417 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.core.entity.DbTpl]; using defaults.
2015-08-19 19:50:56.422 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.assist.CmsGuestbookExt]; using defaults.
2015-08-19 19:50:56.426 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.core.entity.CmsUserSite]; using defaults.
2015-08-19 19:50:56.429 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.ChannelTxt]; using defaults.
2015-08-19 19:50:56.433 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.assist.CmsAcquisitionTemp]; using defaults.
2015-08-19 19:50:56.439 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.assist.CmsSiteAccessCount]; using defaults.
2015-08-19 19:50:56.444 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.core.entity.Ftp]; using defaults.
2015-08-19 19:50:56.453 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.assist.CmsScoreGroup]; using defaults.
2015-08-19 19:50:56.467 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.assist.CmsCommentExt]; using defaults.
2015-08-19 19:50:56.477 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.core.entity.CmsGroup]; using defaults.
2015-08-19 19:50:56.482 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.assist.CmsVoteTopic]; using defaults.
2015-08-19 19:50:56.524 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.assist.CmsSearchWords]; using defaults.
2015-08-19 19:50:56.529 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.assist.CmsScoreRecord]; using defaults.
2015-08-19 19:50:56.538 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.CmsModel]; using defaults.
2015-08-19 19:50:56.544 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.core.entity.CmsSiteCompany]; using defaults.
2015-08-19 19:50:56.549 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.ContentType]; using defaults.
2015-08-19 19:50:56.561 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.Channel.channelTxtSet]; using defaults.
2015-08-19 19:50:56.563 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.Content.contentTxtSet]; using defaults.
2015-08-19 19:50:56.564 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.Content.contentCheckSet]; using defaults.
2015-08-19 19:50:56.564 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.Content.tags]; using defaults.
2015-08-19 19:50:56.566 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.Channel.viewGroups]; using defaults.
2015-08-19 19:50:56.566 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.Content.pictures]; using defaults.
2015-08-19 19:50:56.568 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.Channel.attr]; using defaults.
2015-08-19 19:50:56.570 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.core.entity.CmsUser.attr]; using defaults.
2015-08-19 19:50:56.571 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.core.entity.CmsUser.userExtSet]; using defaults.
2015-08-19 19:50:56.571 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.Content.attachments]; using defaults.
2015-08-19 19:50:56.572 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.assist.CmsTask.attr]; using defaults.
2015-08-19 19:50:56.572 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.Channel.contriGroups]; using defaults.
2015-08-19 19:50:56.573 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.core.entity.CmsRole.perms]; using defaults.
2015-08-19 19:50:56.573 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.Content.jobApplys]; using defaults.
2015-08-19 19:50:56.574 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.Content.comments]; using defaults.
2015-08-19 19:50:56.575 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.Content.attr]; using defaults.
2015-08-19 19:50:56.575 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.core.entity.CmsSite.txt]; using defaults.
2015-08-19 19:50:56.576 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.assist.CmsAdvertising.attr]; using defaults.
2015-08-19 19:50:56.577 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.Channel.channelModels]; using defaults.
2015-08-19 19:50:56.577 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.Content.files]; using defaults.
2015-08-19 19:50:56.578 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.core.entity.CmsGroup.contriChannels]; using defaults.
2015-08-19 19:50:56.579 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.core.entity.CmsSite.logs]; using defaults.
2015-08-19 19:50:56.579 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.Content.scoreRecordSet]; using defaults.
2015-08-19 19:50:56.580 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.Channel.users]; using defaults.
2015-08-19 19:50:56.581 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.core.entity.CmsSite.cfg]; using defaults.
2015-08-19 19:50:56.582 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.core.entity.CmsUser.userResumeSet]; using defaults.
2015-08-19 19:50:56.583 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.assist.CmsMessage.receiverMsgs]; using defaults.
2015-08-19 19:50:56.584 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.core.entity.CmsUser.channels]; using defaults.
2015-08-19 19:50:56.584 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.core.entity.CmsSite.attr]; using defaults.
2015-08-19 19:50:56.585 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.Content.viewGroups]; using defaults.
2015-08-19 19:50:56.586 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.core.entity.CmsConfig.attr]; using defaults.
2015-08-19 19:50:56.586 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.cms.entity.main.Channel.child]; using defaults.
2015-08-19 19:50:56.587 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [com.jeecms.core.entity.CmsGroup.viewChannels]; using defaults.
2015-08-19 19:50:56.803 [RMI TCP Connection(3)-127.0.0.1] INFO  org.hibernate.impl.SessionFactoryObjectFactory - Not binding factory to JNDI, no JNDI name configured
2015-08-19 19:50:56.805 [RMI TCP Connection(3)-127.0.0.1] INFO  org.hibernate.cache.UpdateTimestampsCache - starting update timestamps cache at region: org.hibernate.cache.UpdateTimestampsCache
2015-08-19 19:50:56.806 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [org.hibernate.cache.UpdateTimestampsCache]; using defaults.
2015-08-19 19:50:56.809 [RMI TCP Connection(3)-127.0.0.1] INFO  org.hibernate.cache.StandardQueryCache - starting query cache at region: org.hibernate.cache.StandardQueryCache
2015-08-19 19:50:56.810 [RMI TCP Connection(3)-127.0.0.1] WARN  com.jeecms.common.hibernate3.SpringEhCacheProvider - Could not find a specific ehcache configuration for cache named [org.hibernate.cache.StandardQueryCache]; using defaults.
2015-08-19 19:50:56.828 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'sessionFactory' of type [class org.springframework.orm.hibernate3.LocalSessionFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 19:50:56.829 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'sessionFactory' of type [class org.hibernate.impl.SessionFactoryImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 19:50:56.834 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'unifiedUserDao' of type [class com.jeecms.core.dao.impl.UnifiedUserDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 19:50:56.876 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'configDao' of type [class com.jeecms.core.dao.impl.ConfigDaoImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 19:50:56.877 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'configMng' of type [class com.jeecms.core.manager.impl.ConfigMngImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 19:50:56.904 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'pwdEncoder' of type [class com.jeecms.common.security.encoder.Md5PwdEncoder] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 19:50:56.904 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'unifiedUserMng' of type [class com.jeecms.core.manager.impl.UnifiedUserMngImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-08-19 19:50:56.917 [RMI TCP Connection(3)-127.0.0.1] INFO  o.s.web.context.support.XmlWebApplicationContext - Bean 'org.apache.shiro.authc.credential.HashedCredentialsMatcher#32554189' of type [class org.apache.shiro.authc.credential.HashedCredentialsMatcher] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
